order_id,order_item_id,product_id,seller_id,price,freight_value
ord_09185,1,prod_00521,sell_00129,5139.49,1140.27
ord_09185,2,prod_00150,sell_00111,1500.73,64.5
ord_09186,1,prod_00133,sell_00123,856.5,115.08
ord_09186,2,prod_00155,sell_00103,737.3,91.95
ord_09187,1,prod_00392,sell_00154,456.18,90.87
ord_09188,1,prod_00120,sell_00162,6612.02,1194.99
ord_09189,1,prod_00341,sell_00009,1193.18,176.91
ord_09189,2,prod_00215,sell_00056,1115.9,123.36
ord_09189,3,prod_00390,sell_00066,991.1,64.5
ord_09190,1,prod_00295,sell_00039,6968.09,300.79
ord_09191,1,prod_00074,sell_00116,5028.21,188.61
ord_09191,2,prod_00459,sell_00002,896.39,95.46
ord_09192,1,prod_00327,sell_00011,2022.27,132.27
ord_09193,1,prod_00197,sell_00084,7969.74,1170.78
ord_09193,2,prod_00181,sell_00003,5222.75,243.96
ord_09193,3,prod_00104,sell_00023,1426.93,102.57
ord_09194,1,prod_00542,sell_00149,1811.61,164.23
ord_09195,1,prod_00428,sell_00014,5037.5,295.69
ord_09195,2,prod_00308,sell_00022,8150.99,306.63
ord_09196,1,prod_00146,sell_00072,459.72,176.26
ord_09197,1,prod_00041,sell_00050,4233.54,199.05
ord_09198,1,prod_00295,sell_00039,6364.27,222.81
ord_09199,1,prod_00170,sell_00087,2483.88,111.48
ord_09200,1,prod_00133,sell_00123,793.2,115.08
ord_09201,1,prod_00477,sell_00025,1236.1,140.64
ord_09201,2,prod_00460,sell_00061,1922.82,148.29
ord_09201,3,prod_00112,sell_00135,9854.26,231.72
ord_09202,1,prod_00312,sell_00107,4113.22,255.48
ord_09203,1,prod_00589,sell_00015,8394.66,296.42
ord_09203,2,prod_00349,sell_00121,1608.09,127.9
ord_09203,3,prod_00245,sell_00160,1401.02,147.83
ord_09204,1,prod_00470,sell_00059,693.72,77.91
ord_09204,2,prod_00084,sell_00044,346.51,137.04
ord_09205,1,prod_00320,sell_00045,811.5,146.49
ord_09206,1,prod_00256,sell_00153,446.7,112.38
ord_09206,2,prod_00452,sell_00047,1054.28,123.54
ord_09206,3,prod_00080,sell_00131,482.02,80.25
ord_09207,1,prod_00159,sell_00119,987.25,167.64
ord_09208,1,prod_00243,sell_00087,1167.49,94.74
ord_09208,2,prod_00285,sell_00144,487.33,91.14
ord_09208,3,prod_00565,sell_00092,242.54,116.61
ord_09209,1,prod_00560,sell_00065,6519.26,234.96
ord_09210,1,prod_00142,sell_00078,8274.81,206.97
ord_09211,1,prod_00588,sell_00055,928.03,122.1
ord_09212,1,prod_00179,sell_00058,1491.99,103.38
ord_09213,1,prod_00191,sell_00081,3603.62,221.1
ord_09213,2,prod_00025,sell_00160,5688.92,194.37
ord_09213,3,prod_00301,sell_00017,980.62,119.58
ord_09214,1,prod_00376,sell_00172,1490.64,100.86
ord_09215,1,prod_00239,sell_00018,604.65,122.46
ord_09216,1,prod_00316,sell_00147,5730.61,229.83
ord_09217,1,prod_00485,sell_00134,5550.56,207.33
ord_09218,1,prod_00466,sell_00078,1353.19,149.37
ord_09218,2,prod_00452,sell_00047,1056.64,123.54
ord_09218,3,prod_00005,sell_00018,325.71,129.57
ord_09219,1,prod_00003,sell_00127,639.03,119.67
ord_09219,2,prod_00534,sell_00064,10939.24,203.1
ord_09219,3,prod_00232,sell_00034,3094.68,103.65
ord_09220,1,prod_00428,sell_00014,4948.66,219.03
ord_09221,1,prod_00122,sell_00021,980.52,114.81
ord_09221,2,prod_00566,sell_00027,381.19,109.14
ord_09221,3,prod_00457,sell_00175,822.28,140.73
ord_09222,1,prod_00315,sell_00171,2954.38,151.08
ord_09222,2,prod_00350,sell_00133,1650.24,105.72
ord_09223,1,prod_00441,sell_00156,5699.61,205.35
ord_09223,2,prod_00300,sell_00048,1017.8,116.07
ord_09224,1,prod_00146,sell_00072,459.93,130.56
ord_09225,1,prod_00560,sell_00065,5947.14,317.2
ord_09226,1,prod_00505,sell_00146,275.61,149.28
ord_09227,1,prod_00134,sell_00040,1606.64,117.96
ord_09227,2,prod_00305,sell_00050,778.2,160.98
ord_09228,1,prod_00231,sell_00179,1223.24,124.8
ord_09229,1,prod_00497,sell_00084,2575.43,134.52
ord_09229,2,prod_00170,sell_00087,2328.09,111.48
ord_09229,3,prod_00384,sell_00032,8424.67,1150.89
ord_09230,1,prod_00379,sell_00176,2044.91,108.6
ord_09230,2,prod_00520,sell_00019,683.13,131.46
ord_09231,1,prod_00347,sell_00110,1098.07,124.98
ord_09231,2,prod_00359,sell_00093,1321.76,180.51
ord_09232,1,prod_00577,sell_00039,7249.49,1140.54
ord_09233,1,prod_00544,sell_00152,819.64,110.76
ord_09234,1,prod_00164,sell_00072,982.74,147.3
ord_09235,1,prod_00510,sell_00169,3699.84,186.9
ord_09236,1,prod_00108,sell_00178,6477.5,177.81
ord_09236,2,prod_00578,sell_00018,229.84,87.81
ord_09236,3,prod_00127,sell_00110,1586.81,119.58
ord_09237,1,prod_00052,sell_00148,688.7,89.7
ord_09238,1,prod_00473,sell_00128,1259.69,100.59
ord_09238,2,prod_00125,sell_00030,1599.19,107.61
ord_09238,3,prod_00373,sell_00025,574.24,99.33
ord_09239,1,prod_00444,sell_00035,1395.2,131.01
ord_09239,2,prod_00025,sell_00160,6326.67,194.37
ord_09240,1,prod_00422,sell_00109,1251.47,172.0
ord_09240,2,prod_00329,sell_00099,7849.51,354.25
ord_09240,3,prod_00159,sell_00119,1137.92,226.31
ord_09241,1,prod_00071,sell_00154,6229.87,267.45
ord_09241,2,prod_00454,sell_00075,964.12,137.49
ord_09242,1,prod_00466,sell_00078,1401.4,149.37
ord_09242,2,prod_00491,sell_00137,471.24,127.77
ord_09243,1,prod_00452,sell_00047,1116.17,123.54
ord_09244,1,prod_00537,sell_00117,1301.1,157.29
ord_09244,2,prod_00019,sell_00122,1704.98,110.58
ord_09244,3,prod_00019,sell_00122,1562.29,110.58
ord_09245,1,prod_00208,sell_00061,807.1,147.58
ord_09246,1,prod_00195,sell_00008,5506.08,1147.74
ord_09246,2,prod_00021,sell_00075,2046.62,108.96
ord_09246,3,prod_00353,sell_00151,7152.4,229.29
ord_09247,1,prod_00252,sell_00081,751.15,163.01
ord_09248,1,prod_00071,sell_00154,7344.41,267.45
ord_09249,1,prod_00221,sell_00126,510.6,153.05
ord_09249,2,prod_00032,sell_00125,2979.47,132.88
ord_09249,3,prod_00120,sell_00162,6891.47,1613.24
ord_09250,1,prod_00257,sell_00166,10371.18,209.85
ord_09251,1,prod_00253,sell_00012,8041.72,254.4
ord_09252,1,prod_00540,sell_00120,1770.19,124.8
ord_09252,2,prod_00293,sell_00159,5164.68,226.14
ord_09253,1,prod_00119,sell_00038,1783.14,87.81
ord_09254,1,prod_00098,sell_00171,749.27,111.66
ord_09255,1,prod_00543,sell_00078,2373.62,148.47
ord_09255,2,prod_00317,sell_00140,10724.69,219.39
ord_09256,1,prod_00152,sell_00021,302.32,98.07
ord_09257,1,prod_00368,sell_00015,1197.62,172.25
ord_09257,2,prod_00406,sell_00083,1135.62,209.91
ord_09258,1,prod_00015,sell_00060,1659.45,114.54
ord_09258,2,prod_00148,sell_00097,10559.75,192.12
ord_09259,1,prod_00423,sell_00139,298.87,78.0
ord_09260,1,prod_00588,sell_00055,972.95,164.84
ord_09261,1,prod_00125,sell_00030,1330.59,107.61
ord_09261,2,prod_00438,sell_00166,6984.67,202.83
ord_09262,1,prod_00229,sell_00115,4960.0,224.52
ord_09263,1,prod_00498,sell_00114,8393.47,248.73
ord_09263,2,prod_00212,sell_00071,1085.03,109.14
ord_09263,3,prod_00483,sell_00176,6645.7,264.21
ord_09264,1,prod_00340,sell_00133,12230.34,205.08
ord_09265,1,prod_00160,sell_00139,860.99,106.8
ord_09265,2,prod_00119,sell_00038,1641.63,87.81
ord_09266,1,prod_00452,sell_00047,1179.6,166.78
ord_09267,1,prod_00592,sell_00084,1321.15,180.96
ord_09268,1,prod_00311,sell_00064,12549.47,1127.76
ord_09268,2,prod_00596,sell_00154,1459.0,242.88
ord_09268,3,prod_00198,sell_00140,1829.63,114.36
ord_09269,1,prod_00334,sell_00052,1104.96,141.63
ord_09269,2,prod_00313,sell_00177,2626.57,124.26
ord_09270,1,prod_00118,sell_00045,5963.77,1164.66
ord_09271,1,prod_00452,sell_00047,1130.6,123.54
ord_09271,2,prod_00216,sell_00143,580.76,151.26
ord_09271,3,prod_00419,sell_00166,1159.66,106.62
ord_09272,1,prod_00586,sell_00106,1866.11,123.81
ord_09272,2,prod_00091,sell_00019,356.47,64.5
ord_09273,1,prod_00147,sell_00134,1140.43,150.99
ord_09273,2,prod_00143,sell_00014,5523.48,231.45
ord_09274,1,prod_00414,sell_00056,342.66,99.15
ord_09275,1,prod_00339,sell_00052,1084.96,143.61
ord_09276,1,prod_00002,sell_00135,5832.97,229.29
ord_09277,1,prod_00587,sell_00171,1157.67,127.05
ord_09278,1,prod_00491,sell_00137,445.19,127.77
ord_09279,1,prod_00214,sell_00149,333.52,73.14
ord_09280,1,prod_00331,sell_00090,4284.19,236.67
ord_09281,1,prod_00494,sell_00028,5427.08,218.13
ord_09282,1,prod_00201,sell_00121,11821.83,370.05
ord_09283,1,prod_00397,sell_00049,1492.02,108.24
ord_09283,2,prod_00190,sell_00104,339.01,136.95
ord_09284,1,prod_00377,sell_00177,844.39,106.17
ord_09284,2,prod_00168,sell_00167,1615.61,128.85
ord_09284,3,prod_00116,sell_00166,5131.8,209.49
ord_09285,1,prod_00260,sell_00001,515.94,163.77
ord_09285,2,prod_00207,sell_00090,2114.03,118.95
ord_09286,1,prod_00084,sell_00044,314.27,137.04
ord_09287,1,prod_00051,sell_00056,244.38,139.47
ord_09288,1,prod_00294,sell_00051,903.41,143.07
ord_09288,2,prod_00556,sell_00147,5416.71,239.19
ord_09289,1,prod_00581,sell_00035,473.41,139.92
ord_09290,1,prod_00339,sell_00052,882.81,143.61
ord_09290,2,prod_00392,sell_00154,380.56,90.87
ord_09291,1,prod_00495,sell_00128,1149.04,82.05
ord_09291,2,prod_00092,sell_00086,1763.81,1137.84
ord_09292,1,prod_00061,sell_00000,337.68,64.5
ord_09293,1,prod_00182,sell_00092,6225.47,251.95
ord_09293,2,prod_00592,sell_00084,1143.74,244.3
ord_09293,3,prod_00289,sell_00112,6053.74,290.95
ord_09294,1,prod_00460,sell_00061,1840.23,148.29
ord_09294,2,prod_00554,sell_00047,1531.35,86.01
ord_09295,1,prod_00452,sell_00047,1139.71,123.54
ord_09295,2,prod_00493,sell_00099,4964.21,205.17
ord_09295,3,prod_00595,sell_00022,419.45,119.04
ord_09296,1,prod_00446,sell_00174,250.72,151.8
ord_09296,2,prod_00562,sell_00119,251.99,120.48
ord_09297,1,prod_00061,sell_00000,273.99,64.5
ord_09297,2,prod_00494,sell_00028,5880.7,218.13
ord_09298,1,prod_00296,sell_00115,347.46,157.06
ord_09298,2,prod_00035,sell_00034,559.76,100.68
ord_09299,1,prod_00060,sell_00025,322.97,104.91
ord_09299,2,prod_00480,sell_00155,377.97,88.62
ord_09299,3,prod_00121,sell_00116,885.33,102.3
ord_09300,1,prod_00302,sell_00131,196.37,80.25
ord_09301,1,prod_00311,sell_00064,12064.91,1127.76
ord_09302,1,prod_00201,sell_00121,12461.11,274.11
ord_09303,1,prod_00051,sell_00056,228.78,188.28
ord_09303,2,prod_00277,sell_00111,1222.04,127.9
ord_09304,1,prod_00076,sell_00088,467.31,98.25
ord_09305,1,prod_00078,sell_00033,1718.38,135.07
ord_09306,1,prod_00212,sell_00071,946.64,109.14
ord_09307,1,prod_00478,sell_00032,675.34,115.44
ord_09308,1,prod_00380,sell_00105,1073.87,194.6
ord_09308,2,prod_00441,sell_00156,6141.09,277.22
ord_09308,3,prod_00526,sell_00039,1487.28,183.18
ord_09309,1,prod_00035,sell_00034,551.2,74.58
ord_09309,2,prod_00423,sell_00139,269.28,78.0
ord_09310,1,prod_00271,sell_00110,3143.39,170.79
ord_09311,1,prod_00530,sell_00013,1238.37,169.33
ord_09312,1,prod_00557,sell_00045,7185.76,256.83
ord_09313,1,prod_00049,sell_00158,459.27,85.47
ord_09313,2,prod_00360,sell_00125,1026.36,128.85
ord_09313,3,prod_00573,sell_00148,6971.48,242.61
ord_09314,1,prod_00532,sell_00061,805.35,86.01
ord_09314,2,prod_00507,sell_00029,650.98,134.88
ord_09314,3,prod_00376,sell_00172,1346.59,100.86
ord_09315,1,prod_00321,sell_00175,388.13,64.5
ord_09316,1,prod_00264,sell_00122,1395.43,164.35
ord_09316,2,prod_00434,sell_00109,6645.49,310.03
ord_09317,1,prod_00079,sell_00166,6421.39,1141.71
ord_09317,2,prod_00522,sell_00082,656.72,107.52
ord_09317,3,prod_00289,sell_00112,6079.54,215.52
ord_09318,1,prod_00545,sell_00110,731.43,66.12
ord_09318,2,prod_00204,sell_00126,904.21,85.92
ord_09319,1,prod_00455,sell_00132,1401.97,187.8
ord_09319,2,prod_00380,sell_00105,1202.2,194.6
ord_09319,3,prod_00022,sell_00124,495.52,133.97
ord_09320,1,prod_00473,sell_00128,1221.24,100.59
ord_09320,2,prod_00359,sell_00093,1555.33,133.71
ord_09321,1,prod_00283,sell_00034,453.33,130.74
ord_09322,1,prod_00009,sell_00115,474.96,144.96
ord_09322,2,prod_00188,sell_00010,673.58,119.31
ord_09322,3,prod_00531,sell_00051,6287.53,213.72
ord_09323,1,prod_00541,sell_00019,374.2,64.5
ord_09323,2,prod_00241,sell_00167,515.38,155.49
ord_09323,3,prod_00181,sell_00003,5421.14,243.96
ord_09324,1,prod_00527,sell_00026,386.26,127.77
ord_09325,1,prod_00456,sell_00132,93.0,105.9
ord_09326,1,prod_00467,sell_00147,842.51,199.34
ord_09327,1,prod_00071,sell_00154,7155.5,267.45
ord_09327,2,prod_00419,sell_00166,1099.91,106.62
ord_09327,3,prod_00517,sell_00158,527.63,168.36
ord_09328,1,prod_00583,sell_00097,375.44,149.89
ord_09328,2,prod_00013,sell_00073,1434.75,169.7
ord_09329,1,prod_00323,sell_00108,5454.91,227.76
ord_09329,2,prod_00338,sell_00144,1484.89,165.75
ord_09330,1,prod_00145,sell_00102,687.7,89.34
ord_09330,2,prod_00597,sell_00114,6819.84,212.55
ord_09331,1,prod_00474,sell_00098,1958.98,165.48
ord_09332,1,prod_00554,sell_00047,1511.41,86.01
ord_09332,2,prod_00092,sell_00086,1745.91,1137.84
ord_09333,1,prod_00012,sell_00072,1793.78,119.58
ord_09333,2,prod_00024,sell_00106,1094.79,116.43
ord_09334,1,prod_00409,sell_00055,852.75,78.63
ord_09334,2,prod_00147,sell_00134,1194.47,150.99
ord_09335,1,prod_00361,sell_00167,243.44,211.25
ord_09335,2,prod_00332,sell_00093,5903.68,317.68
ord_09335,3,prod_00495,sell_00128,1133.91,110.77
ord_09336,1,prod_00164,sell_00072,1105.03,147.3
ord_09336,2,prod_00247,sell_00111,380.86,133.98
ord_09337,1,prod_00241,sell_00167,585.4,155.49
ord_09338,1,prod_00341,sell_00009,1144.99,176.91
ord_09338,2,prod_00397,sell_00049,1646.91,108.24
ord_09339,1,prod_00392,sell_00154,385.01,90.87
ord_09339,2,prod_00439,sell_00129,1694.38,127.86
ord_09340,1,prod_00027,sell_00132,825.74,143.43
ord_09341,1,prod_00450,sell_00142,1001.72,119.58
ord_09342,1,prod_00403,sell_00084,389.22,70.08
ord_09343,1,prod_00587,sell_00171,908.31,127.05
ord_09344,1,prod_00277,sell_00111,1140.18,94.74
ord_09344,2,prod_00189,sell_00143,3094.82,138.39
ord_09345,1,prod_00394,sell_00113,4633.51,1114.08
ord_09345,2,prod_00209,sell_00121,1107.06,100.77
ord_09345,3,prod_00395,sell_00018,1270.86,112.11
ord_09346,1,prod_00363,sell_00179,6271.17,1212.36
ord_09346,2,prod_00571,sell_00009,3835.91,228.93
ord_09346,3,prod_00234,sell_00090,693.53,157.92
ord_09347,1,prod_00375,sell_00048,279.94,136.77
ord_09348,1,prod_00423,sell_00139,293.31,78.0
ord_09348,2,prod_00074,sell_00116,5236.57,188.61
ord_09349,1,prod_00363,sell_00179,7214.14,1212.36
ord_09350,1,prod_00460,sell_00061,1725.87,148.29
ord_09351,1,prod_00064,sell_00169,5965.42,328.01
ord_09351,2,prod_00119,sell_00038,1651.88,118.54
ord_09352,1,prod_00433,sell_00049,1008.6,69.9
ord_09353,1,prod_00202,sell_00038,2625.89,239.91
ord_09354,1,prod_00026,sell_00121,853.03,153.69
ord_09354,2,prod_00387,sell_00087,9831.37,273.93
ord_09354,3,prod_00010,sell_00138,865.03,174.57
ord_09355,1,prod_00348,sell_00123,286.69,106.8
ord_09356,1,prod_00215,sell_00056,1270.9,166.54
ord_09357,1,prod_00520,sell_00019,841.75,177.47
ord_09357,2,prod_00599,sell_00155,1203.66,115.99
ord_09358,1,prod_00068,sell_00179,1794.61,119.49
ord_09358,2,prod_00305,sell_00050,753.1,160.98
ord_09358,3,prod_00200,sell_00127,386.73,101.67
ord_09359,1,prod_00228,sell_00077,608.57,164.04
ord_09359,2,prod_00527,sell_00026,360.75,127.77
ord_09360,1,prod_00146,sell_00072,432.53,130.56
ord_09361,1,prod_00157,sell_00065,601.89,114.99
ord_09362,1,prod_00043,sell_00161,575.16,93.3
ord_09363,1,prod_00094,sell_00146,9407.21,236.4
ord_09364,1,prod_00587,sell_00171,1068.05,127.05
ord_09365,1,prod_00261,sell_00174,1893.48,67.74
ord_09365,2,prod_00362,sell_00124,354.03,140.91
ord_09366,1,prod_00464,sell_00176,1524.62,91.68
ord_09367,1,prod_00311,sell_00064,12339.79,1127.76
ord_09368,1,prod_00154,sell_00163,976.61,92.94
ord_09368,2,prod_00128,sell_00155,1427.4,123.99
ord_09368,3,prod_00139,sell_00142,130.86,75.3
ord_09369,1,prod_00174,sell_00111,8121.31,264.3
ord_09370,1,prod_00148,sell_00097,10350.76,192.12
ord_09371,1,prod_00125,sell_00030,1437.7,107.61
ord_09372,1,prod_00576,sell_00002,826.4,138.39
ord_09372,2,prod_00420,sell_00078,7675.16,232.71
ord_09373,1,prod_00183,sell_00025,7404.25,1126.5
ord_09373,2,prod_00435,sell_00094,5733.37,211.65
ord_09374,1,prod_00582,sell_00071,794.31,136.41
ord_09375,1,prod_00151,sell_00047,368.0,74.22
ord_09376,1,prod_00537,sell_00117,1322.0,157.29
ord_09376,2,prod_00339,sell_00052,1001.23,143.61
ord_09377,1,prod_00400,sell_00058,2396.21,170.97
ord_09378,1,prod_00456,sell_00132,108.23,105.9
ord_09378,2,prod_00234,sell_00090,648.65,157.92
ord_09379,1,prod_00137,sell_00131,977.55,100.14
ord_09379,2,prod_00306,sell_00167,612.5,97.26
ord_09379,3,prod_00393,sell_00013,513.32,140.37
ord_09380,1,prod_00480,sell_00155,365.17,88.62
ord_09381,1,prod_00350,sell_00133,1713.74,105.72
ord_09381,2,prod_00488,sell_00020,1501.72,123.81
ord_09382,1,prod_00312,sell_00107,3939.74,255.48
ord_09382,2,prod_00246,sell_00030,685.25,146.4
ord_09382,3,prod_00529,sell_00166,2135.58,132.18
ord_09383,1,prod_00169,sell_00119,1093.1,140.28
ord_09383,2,prod_00454,sell_00075,1003.16,137.49
ord_09384,1,prod_00562,sell_00119,236.54,162.65
ord_09384,2,prod_00585,sell_00082,5528.31,299.82
ord_09385,1,prod_00351,sell_00005,716.64,105.09
ord_09386,1,prod_00134,sell_00040,1700.27,117.96
ord_09387,1,prod_00486,sell_00161,944.62,90.69
ord_09387,2,prod_00162,sell_00178,1421.75,103.11
ord_09388,1,prod_00103,sell_00144,1598.92,128.38
ord_09388,2,prod_00422,sell_00109,1021.83,172.0
ord_09388,3,prod_00380,sell_00105,1162.68,194.6
ord_09389,1,prod_00407,sell_00141,578.1,119.04
ord_09389,2,prod_00122,sell_00021,1050.92,114.81
ord_09390,1,prod_00198,sell_00140,1489.81,114.36
ord_09390,2,prod_00570,sell_00046,877.41,113.82
ord_09391,1,prod_00535,sell_00160,90.78,64.5
ord_09391,2,prod_00403,sell_00084,419.84,70.08
ord_09391,3,prod_00473,sell_00128,1175.55,100.59
ord_09392,1,prod_00330,sell_00129,347.5,182.33
ord_09393,1,prod_00270,sell_00052,508.2,100.5
ord_09394,1,prod_00205,sell_00049,11444.17,203.37
ord_09395,1,prod_00197,sell_00084,8314.22,1170.78
ord_09395,2,prod_00431,sell_00035,698.74,83.04
ord_09396,1,prod_00475,sell_00073,8400.56,224.88
ord_09397,1,prod_00282,sell_00103,8695.58,233.34
ord_09398,1,prod_00205,sell_00049,10574.54,203.37
ord_09399,1,prod_00192,sell_00085,926.11,68.19
ord_09400,1,prod_00240,sell_00093,5587.76,279.6
ord_09400,2,prod_00062,sell_00001,424.61,128.22
ord_09401,1,prod_00556,sell_00147,5399.17,239.19
ord_09402,1,prod_00399,sell_00139,1950.38,111.12
ord_09403,1,prod_00129,sell_00060,161.36,111.93
ord_09404,1,prod_00375,sell_00048,222.0,136.77
ord_09405,1,prod_00152,sell_00021,292.66,98.07
ord_09406,1,prod_00422,sell_00109,1081.18,172.0
ord_09407,1,prod_00172,sell_00115,2234.8,139.29
ord_09407,2,prod_00468,sell_00066,724.32,133.53
ord_09408,1,prod_00076,sell_00088,453.14,98.25
ord_09408,2,prod_00127,sell_00110,1476.19,119.58
ord_09408,3,prod_00554,sell_00047,1479.54,86.01
ord_09409,1,prod_00508,sell_00098,10472.15,1108.95
ord_09409,2,prod_00013,sell_00073,1514.25,125.7
ord_09410,1,prod_00180,sell_00165,774.24,84.3
ord_09411,1,prod_00333,sell_00006,357.23,145.23
ord_09412,1,prod_00534,sell_00064,9637.62,203.1
ord_09413,1,prod_00289,sell_00112,6700.56,215.52
ord_09414,1,prod_00443,sell_00100,97.41,119.49
ord_09414,2,prod_00209,sell_00121,1114.5,100.77
ord_09415,1,prod_00409,sell_00055,1027.12,78.63
ord_09415,2,prod_00182,sell_00092,7299.93,186.63
ord_09415,3,prod_00407,sell_00141,595.88,119.04
ord_09416,1,prod_00480,sell_00155,341.34,88.62
ord_09416,2,prod_00573,sell_00148,7786.69,242.61
ord_09416,3,prod_00430,sell_00113,7195.39,223.8
ord_09417,1,prod_00148,sell_00097,9575.9,259.36
ord_09418,1,prod_00227,sell_00050,1732.75,144.15
ord_09418,2,prod_00446,sell_00174,279.76,151.8
ord_09419,1,prod_00422,sell_00109,1109.11,127.41
ord_09419,2,prod_00333,sell_00006,421.37,145.23
ord_09419,3,prod_00105,sell_00157,166.92,141.45
ord_09420,1,prod_00010,sell_00138,1052.12,174.57
ord_09420,2,prod_00459,sell_00002,956.91,95.46
ord_09420,3,prod_00595,sell_00022,439.55,119.04
ord_09421,1,prod_00202,sell_00038,2407.96,239.91
ord_09422,1,prod_00467,sell_00147,816.5,147.66
ord_09422,2,prod_00366,sell_00075,209.67,64.5
ord_09422,3,prod_00292,sell_00119,7087.53,272.31
ord_09423,1,prod_00566,sell_00027,318.15,147.34
ord_09424,1,prod_00565,sell_00092,253.97,116.61
ord_09424,2,prod_00213,sell_00146,5873.43,252.06
ord_09424,3,prod_00049,sell_00158,437.77,85.47
ord_09425,1,prod_00307,sell_00164,1485.8,132.09
ord_09426,1,prod_00274,sell_00114,2498.62,250.71
ord_09427,1,prod_00371,sell_00119,1899.96,106.71
ord_09428,1,prod_00180,sell_00165,791.87,84.3
ord_09429,1,prod_00087,sell_00038,98.22,149.1
ord_09429,2,prod_00064,sell_00169,6517.49,242.97
ord_09430,1,prod_00164,sell_00072,1082.33,147.3
ord_09431,1,prod_00011,sell_00096,1013.92,187.31
ord_09431,2,prod_00053,sell_00113,812.35,198.49
ord_09432,1,prod_00477,sell_00025,1118.1,140.64
ord_09432,2,prod_00592,sell_00084,1087.27,180.96
ord_09432,3,prod_00418,sell_00121,6826.85,1150.08
ord_09433,1,prod_00554,sell_00047,1551.63,86.01
ord_09433,2,prod_00028,sell_00174,2206.16,1182.84
ord_09434,1,prod_00474,sell_00098,1988.49,223.4
ord_09434,2,prod_00075,sell_00074,618.89,180.39
ord_09434,3,prod_00555,sell_00062,463.93,137.38
ord_09435,1,prod_00268,sell_00023,7579.13,1175.91
ord_09436,1,prod_00443,sell_00100,102.34,119.49
ord_09437,1,prod_00349,sell_00121,1683.24,94.74
ord_09437,2,prod_00304,sell_00036,7604.92,250.71
ord_09438,1,prod_00598,sell_00105,1108.13,99.35
ord_09439,1,prod_00216,sell_00143,584.17,151.26
ord_09439,2,prod_00264,sell_00122,1405.19,121.74
ord_09439,3,prod_00177,sell_00168,434.37,64.5
ord_09440,1,prod_00247,sell_00111,363.73,133.98
ord_09441,1,prod_00208,sell_00061,821.52,109.32
ord_09441,2,prod_00424,sell_00043,1808.94,130.56
ord_09441,3,prod_00447,sell_00159,3508.37,237.66
ord_09442,1,prod_00019,sell_00122,1912.75,110.58
ord_09443,1,prod_00041,sell_00050,3768.65,268.72
ord_09443,2,prod_00567,sell_00002,596.84,192.9
ord_09444,1,prod_00140,sell_00005,4438.03,1127.4
ord_09444,2,prod_00012,sell_00072,1963.1,119.58
ord_09445,1,prod_00222,sell_00088,1200.1,85.92
ord_09445,2,prod_00100,sell_00129,212.31,100.05
ord_09446,1,prod_00430,sell_00113,6107.84,223.8
ord_09446,2,prod_00381,sell_00058,483.54,89.16
ord_09447,1,prod_00425,sell_00164,483.33,141.72
ord_09447,2,prod_00522,sell_00082,631.39,107.52
ord_09448,1,prod_00260,sell_00001,486.97,163.77
ord_09449,1,prod_00361,sell_00167,219.26,156.48
ord_09450,1,prod_00275,sell_00015,1242.25,141.45
ord_09450,2,prod_00411,sell_00131,8084.86,247.2
ord_09450,3,prod_00147,sell_00134,1280.36,150.99
ord_09451,1,prod_00158,sell_00154,385.08,92.76
ord_09451,2,prod_00488,sell_00020,1498.96,123.81
ord_09452,1,prod_00020,sell_00121,1469.12,74.04
ord_09452,2,prod_00389,sell_00040,548.6,154.14
ord_09452,3,prod_00283,sell_00034,437.17,130.74
ord_09453,1,prod_00444,sell_00035,1631.55,176.86
ord_09453,2,prod_00411,sell_00131,8413.69,333.72
ord_09453,3,prod_00114,sell_00162,648.03,132.27
ord_09454,1,prod_00434,sell_00109,7517.61,229.65
ord_09454,2,prod_00496,sell_00120,332.94,127.32
ord_09455,1,prod_00339,sell_00052,1140.92,143.61
ord_09456,1,prod_00470,sell_00059,713.91,105.18
ord_09456,2,prod_00208,sell_00061,746.53,147.58
ord_09457,1,prod_00374,sell_00014,2597.93,216.6
ord_09457,2,prod_00103,sell_00144,1740.95,95.1
ord_09458,1,prod_00158,sell_00154,401.21,92.76
ord_09459,1,prod_00109,sell_00139,1053.13,177.84
ord_09460,1,prod_00160,sell_00139,832.82,106.8
ord_09460,2,prod_00391,sell_00116,535.32,143.07
ord_09461,1,prod_00417,sell_00081,594.3,170.55
ord_09461,2,prod_00000,sell_00145,1072.0,168.72
ord_09462,1,prod_00065,sell_00138,353.03,127.05
ord_09462,2,prod_00003,sell_00127,685.45,119.67
ord_09462,3,prod_00487,sell_00177,1671.77,151.35
ord_09463,1,prod_00379,sell_00176,1904.45,108.6
ord_09463,2,prod_00460,sell_00061,1620.79,148.29
ord_09463,3,prod_00161,sell_00109,546.32,117.06
ord_09464,1,prod_00579,sell_00082,1159.97,123.45
ord_09465,1,prod_00412,sell_00025,1344.17,135.78
ord_09466,1,prod_00529,sell_00166,1786.33,132.18
ord_09467,1,prod_00466,sell_00078,1350.6,149.37
ord_09468,1,prod_00002,sell_00135,4827.4,229.29
ord_09469,1,prod_00447,sell_00159,3488.81,237.66
ord_09470,1,prod_00522,sell_00082,575.4,107.52
ord_09470,2,prod_00240,sell_00093,5027.48,279.6
ord_09471,1,prod_00230,sell_00043,471.92,141.54
ord_09471,2,prod_00308,sell_00022,8086.78,227.13
